Date,SPY_Price,QQQ_Price,VTI_Price
2013-04-29,127.74530792236328,63.08079147338867,65.98787689208984
2013-04-30,128.05007934570312,63.53897476196289,66.18904876708984
2013-05-01,126.9273910522461,63.242488861083984,65.51315307617188
2013-05-02,128.10617065429688,64.0421142578125,66.19710540771484
2013-05-03,129.40528869628906,64.79679107666016,66.81666564941406
2013-05-06,129.73411560058594,65.04837036132812,67.07412719726562
2013-05-07,130.3916473388672,65.01244354248047,67.44426727294922
2013-05-08,130.98509216308594,65.326904296875,67.75807189941406
2013-05-09,130.6161651611328,65.2370834350586,67.53278350830078
2013-05-10,131.0412139892578,65.63237762451172,67.83051300048828
2013-05-13,131.1454620361328,65.71324920654297,67.84660339355469
2013-05-14,132.500732421875,66.05467224121094,68.54662322998047
2013-05-15,133.2144012451172,66.18942260742188,68.84432983398438
2013-05-16,132.58889770507812,66.11750030517578,68.56271362304688
2013-05-17,133.8719482421875,66.7554702758789,69.26275634765625
2013-05-20,133.86392211914062,66.65663146972656,69.25471496582031
2013-05-21,134.05645751953125,66.728515625,69.3673095703125
2013-05-22,133.06207275390625,66.14449310302734,68.68343353271484
2013-05-23,132.67710876464844,65.99175262451172,68.55464935302734
2013-05-24,132.5648651123047,65.95584106445312,68.46615600585938
2013-05-28,133.3587188720703,66.38704681396484,68.90870666503906
2013-05-29,132.49266052246094,66.07261657714844,68.44202423095703
2013-05-30,132.9818878173828,66.42301940917969,68.72364044189453
2013-05-31,131.0732879638672,65.81205749511719,67.80638122558594
2013-06-03,131.79501342773438,65.92886352539062,68.0799331665039
2013-06-04,131.16148376464844,65.58749389648438,67.75003051757812
2013-06-05,129.3250732421875,64.73392486572266,66.79254913330078
2013-06-06,130.4958953857422,65.04837036132812,67.42013549804688
2013-06-07,132.15586853027344,65.9378433227539,68.25696563720703
2013-06-10,132.15586853027344,65.96478271484375,68.28108215332031
2013-06-11,130.7926483154297,65.30894470214844,67.58910369873047
2013-06-12,129.7100372314453,64.55423736572266,67.0177993774414
2013-06-13,131.68275451660156,65.371826171875,68.05577087402344
2013-06-14,130.85679626464844,64.94056701660156,67.66954040527344
2013-06-17,131.86720275878906,65.56951904296875,68.1443099975586
2013-06-18,132.90968322753906,66.10856628417969,68.65926361083984
2013-06-19,131.0732879638672,65.371826171875,67.78219604492188
2013-06-20,127.82550048828124,63.817481994628906,66.10053253173828
2013-06-21,128.23587036132812,63.478614807128906,66.26948547363281
2013-06-24,126.61549377441406,62.84770965576172,65.41744995117188
2013-06-25,127.83274841308594,63.307350158691406,66.0722427368164
2013-06-26,129.0984649658203,63.87519836425781,66.6866455078125
2013-06-27,129.85626220703125,64.14555358886719,67.17976379394531
2013-06-28,129.32415771484375,64.23572540283203,66.8321762084961
2013-07-01,130.0819549560547,64.63226318359375,67.38996124267578
2013-07-02,129.96102905273438,64.6593017578125,67.31722259521484
2013-07-03,130.01748657226562,64.92069244384766,67.41423034667969
2013-07-05,131.420166015625,65.41639709472656,68.13371276855469
2013-07-08,132.16993713378906,65.47949981689453,68.49755096435547
2013-07-09,133.1212158203125,65.87604522705078,68.98258209228516
2013-07-10,133.16954040527344,66.25460815429688,69.01490783691406
2013-07-11,134.98345947265625,67.57051086425781,70.01734924316406
2013-07-12,135.0398406982422,67.86791229248047,70.08203125
2013-07-15,135.55575561523438,68.02117919921875,70.34878540039062
2013-07-16,135.0479278564453,67.93102264404297,70.03349304199219
2013-07-17,135.3945770263672,68.10227966308594,70.25985717773438
2013-07-18,136.13624572753906,67.93102264404297,70.65602111816406
2013-07-19,136.3780975341797,67.22801971435547,70.76107788085938
2013-07-22,136.6441192626953,67.42630767822266,70.91470336914062
2013-07-23,136.35389709472656,66.93058013916016,70.78533935546875
2013-07-24,135.85401916503906,67.14689636230469,70.50239562988281
2013-07-25,136.18458557128906,67.57051086425781,70.76107788085938
2013-07-26,136.32968139648438,67.93102264404297,70.76919555664062
2013-07-29,135.91046142578125,67.80485534667969,70.52664184570312
2013-07-30,135.91046142578125,68.16536712646484,70.59941864013672
2013-07-31,136.00723266601562,68.29154968261719,70.67213439941406
2013-08-01,137.57923889160156,68.98552703857422,71.56952667236328
2013-08-02,137.8130645751953,69.37312316894531,71.60185241699219
2013-08-05,137.61146545410156,69.41815185546875,71.60994720458984
2013-08-06,136.8294677734375,69.00359344482422,71.14103698730469
2013-08-07,136.3861083984375,68.87740325927734,70.85809326171875
2013-08-08,136.88600158691406,69.21987915039062,71.14912414550781
2013-08-09,136.4909210205078,68.94049835205078,70.97130584716797
2013-08-12,136.32968139648438,69.10271453857422,70.92277526855469
2013-08-13,136.73277282714844,69.49028015136719,71.07637786865234
2013-08-14,136.03143310546875,69.2289047241211,70.70450592041016
2013-08-15,134.12887573242188,68.05721282958984,69.65355682373047
2013-08-16,133.685546875,68.03018188476562,69.4272232055664
2013-08-19,132.8309783935547,67.91301727294922,68.95829772949219
2013-08-20,133.4839324951172,68.21043395996094,69.41104125976562
2013-08-21,132.6616668701172,67.97611236572266,69.0068359375
2013-08-22,133.87088012695312,68.64306640625,69.6212158203125
