Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50
2017-05-05,208.4203186035156,129.61936950683594,107.22660064697266,205.30207946777344,124.63972503662109,105.58391632080078
2017-05-08,208.3855133056641,129.90220642089844,107.06137084960938,205.37069061279297,124.7876919555664,105.61361206054687
2017-05-09,208.1942443847656,130.35447692871094,107.026611328125,205.42907043457032,124.94169525146485,105.63793899536132
2017-05-10,208.56814575195312,130.42987060546875,107.26138305664062,205.50600891113282,125.10472946166992,105.67475036621094
2017-05-11,208.14205932617188,130.3262176513672,106.9483642578125,205.51711517333985,125.23898178100586,105.6769123840332
2017-05-12,207.7942657470703,130.61839294433594,106.73968505859376,205.5474102783203,125.39149185180663,105.68857604980468
2017-05-15,208.94204711914065,131.0330047607422,107.31352996826172,205.59806396484376,125.54777969360352,105.70998580932617
2017-05-16,208.750717163086,131.5796356201172,107.25267791748048,205.65718353271484,125.72045516967773,105.73848770141602
2017-05-17,205.046615600586,128.2340545654297,105.32254028320312,205.6545150756836,125.83035720825195,105.73513793945312
2017-05-18,205.8726806640625,129.35549926757812,105.6355438232422,205.67598724365234,125.95836166381837,105.74393325805664
2017-05-19,207.21173095703125,129.90220642089844,106.39195251464844,205.71904541015624,126.0954197692871,105.76681854248046
2017-05-22,208.26382446289065,130.99530029296875,106.95706939697266,205.76877410888673,126.2439939880371,105.79338943481446
2017-05-23,208.7246551513672,131.12725830078125,107.1396484375,205.82564208984374,126.39107025146484,105.82205352783203
2017-05-24,209.21157836914065,131.73037719726562,107.45265197753906,205.90800506591796,126.55622802734375,105.8645947265625
2017-05-25,210.2115020751953,132.85189819335938,107.90477752685548,205.97487030029296,126.72857925415039,105.89713653564453
2017-05-26,210.16799926757807,133.0874481201172,107.88737487792967,206.04900451660157,126.90733505249024,105.9319271850586
2017-05-30,209.9854431152344,133.20062255859375,107.7134780883789,206.12673919677735,127.08922073364258,105.96445159912109
2017-05-31,209.9332733154297,133.15345764160156,107.67870330810548,206.20795104980468,127.26790252685547,106.0013003540039
2017-06-01,211.60275268554688,133.6717987060547,108.67855072021484,206.3754183959961,127.49464736938477,106.08774703979492
2017-06-02,212.3070068359375,135.1984405517578,109.03500366210938,206.5474069213867,127.73533920288087,106.17855346679687
