Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50,Position_SPY,Position_QQQ,Position_VTI,Shares_SPY,Shares_QQQ,Shares_VTI,Cash,Contribution,Total_Invested,Portfolio_Value,Earnings,Daily_Return,Strategy,Portfolio_Type
2001-11-06,72.21669006347656,32.2562141418457,33.20250701904297,69.6335945892334,28.352195892333985,32.11105960845947,1,0,0,197.3092156220001,0,0,0.0,0,14500,14249.018471241649,-250.9815287583515,0.015540291386766578,Timing,Single
2001-11-07,72.12030029296875,32.2140007019043,33.1439208984375,69.57792152404785,28.359797706604,32.08045696258545,1,0,0,197.3092156220001,0,0,0.0,0,14500,14229.999881228769,-270.0001187712314,-0.0013347298307784898,Timing,Single
2001-11-08,72.34513092041016,31.884584426879883,33.163455963134766,69.53212181091308,28.36706142425537,32.0511527633667,1,0,0,197.3092156220001,0,0,0.0,0,14500,14274.361035977034,-225.63896402296632,0.00311743886988947,Timing,Single
2001-11-09,72.42224884033203,31.86770439147949,33.23507308959961,69.4568839263916,28.3405403137207,32.01062877655029,1,0,0,197.3092156220001,0,0,0.0,0,14500,14289.57711226722,-210.4228877327805,0.001065972497951767,Timing,Single
2001-11-12,71.97892761230469,32.09574508666992,33.176475524902344,69.38186912536621,28.31773544311524,31.97146381378174,1,0,0,204.25569310625934,0,0,0.0,500,15000,14702.105748496562,-297.8942515034378,0.028869198366633115,Timing,Single
2001-11-13,73.5980453491211,33.24443054199219,33.76252365112305,69.36138450622559,28.338682174682617,31.95576328277588,1,0,0,204.25569310625934,0,0,0.0,0,15000,15032.819764050635,32.81976405063506,0.022494329806319865,Timing,Single
2001-11-14,73.66873931884766,33.480926513671875,33.97087860107422,69.35562721252441,28.373818626403807,31.950718574523925,1,0,0,204.25569310625934,0,0,0.0,0,15000,15047.259409835568,47.25940983556757,0.0009605414028486766,Timing,Single
2001-11-15,73.80364990234375,33.34578323364258,33.863433837890625,69.3809888458252,28.429732627868653,31.953776359558105,1,0,0,204.25569310625934,0,0,0.0,0,15000,15074.815664574933,74.81566457493318,0.0018313138618022097,Timing,Single
2001-11-16,73.4759521484375,33.25286865234375,33.85041809082031,69.38917015075684,28.476018104553223,31.953719062805177,1,0,0,204.25569310625934,0,0,0.0,0,15000,15007.881532721447,7.881532721447002,-0.004440129374900289,Timing,Single
2001-11-19,74.38188171386719,34.198856353759766,34.195526123046875,69.42481636047363,28.560818214416503,31.96413272857666,1,0,0,204.25569310625934,0,0,0.0,0,15000,15192.92280401374,192.92280401374046,0.012329606339765603,Timing,Single
2001-11-20,73.75865173339844,32.61941909790039,33.95133590698242,69.44441246032714,28.61639461517334,31.9706360244751,1,0,0,204.25569310625934,0,0,0.0,0,15000,15065.624532388494,65.62453238849412,-0.008378787496479351,Timing,Single
2001-11-21,73.2703857421875,32.45048904418945,33.74298095703125,69.49175331115723,28.69274864196777,31.98659763336181,1,0,0,204.25569310625934,0,0,0.0,0,15000,14965.89342393349,-34.10657606650966,-0.006619779235875625,Timing,Single
2001-11-23,74.32403564453125,33.1768798828125,34.156463623046875,69.58641151428223,28.787009353637696,32.024129676818845,1,0,0,204.25569310625934,0,0,0.0,0,15000,15181.107415028055,181.10741502805467,0.014380296919019459,Timing,Single
2001-11-26,74.48468017578125,33.99616241455078,34.36485290527344,69.66725593566895,28.890898323059083,32.060963554382326,1,0,0,204.25569310625934,0,0,0.0,0,15000,15213.919975102253,213.91997510225337,0.0021614075427538936,Timing,Single
2001-11-27,74.16343688964844,33.953914642333984,34.27040481567383,69.8152855682373,29.042930679321287,32.12679336547851,1,0,0,210.99755973177693,0,0,0.0,500,15500,15648.304205037464,148.30420503746427,0.028551762507367295,Timing,Single
2001-11-28,72.82060241699219,32.72920608520508,33.5476188659668,69.93965873718261,29.182293663024904,32.18608325958252,1,0,0,210.99755973177693,0,0,0.0,0,15500,15364.96940818329,-135.0305918167105,-0.018106421829591244,Timing,Single
2001-11-29,73.80364990234375,33.742759704589844,34.06203842163086,70.11057777404785,29.35088073730469,32.26390193939209,1,0,0,210.99755973177693,0,0,0.0,0,15500,15572.390028692927,72.39002869292744,0.013499579140012279,Timing,Single
