Date,SPY_Price,QQQ_Price,VTI_Price,SPY_MA50,QQQ_MA50,VTI_MA50,Position_SPY,Position_QQQ,Position_VTI,Shares_SPY,Shares_QQQ,Shares_VTI,Cash,Contribution,Total_Invested,Portfolio_Value,Earnings,Daily_Return,Strategy,Portfolio_Type
2012-03-28,110.1943817138672,60.25227737426758,56.839088439941406,106.37788864135742,56.37098526000977,54.95458396911621,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,215087.48632094864,69587.48632094864,-0.0049548425081485,Timing,Custom
2012-03-29,110.00611114501952,60.02170181274414,56.73674011230469,106.5352621459961,56.51803871154785,55.03734893798829,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,214712.29059418017,69212.29059418017,-0.0017443865897833,Timing,Custom
2012-03-30,110.46112060546876,59.90641403198242,56.88630676269531,106.6909568786621,56.656234893798825,55.11667709350586,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,215502.6864031181,70002.6864031181,0.0036811856775904,Timing,Custom
2012-04-02,111.2691421508789,60.527191162109375,57.366512298583984,106.8551579284668,56.80844001770019,55.20529624938965,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,217151.17741195252,71651.17741195255,0.0076495148916649,Timing,Custom
2012-04-03,110.81414794921876,60.50946807861328,57.17759323120117,107.01557052612304,56.95993667602539,55.28982307434082,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,216316.19460067787,70816.19460067787,-0.0038451682428166,Timing,Custom
2012-04-04,109.71588134765624,59.684715270996094,56.5399169921875,107.15636047363282,57.09688591003418,55.36175300598145,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,214092.07254732345,68592.07254732342,-0.0102818101874443,Timing,Custom
2012-04-05,109.6609344482422,60.05716323852539,56.50056838989258,107.2788688659668,57.22800354003906,55.4231761932373,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,213979.4474747257,68479.44747472572,-0.0005260590514055,Timing,Custom
2012-04-09,108.42933654785156,59.60489273071289,55.83926773071289,107.38736740112304,57.35379455566406,55.47686050415039,1,1,1,1386.523075536246,16.15188802778141,1078.9625049574004,0.0,0,145500,211550.9849276932,66050.98492769318,-0.0113490457877707,Timing,Custom
2012-04-10,106.60939025878906,58.64711380004883,54.7922477722168,107.46040405273438,57.4572428894043,55.50882026672363,0,1,0,0.0,3553.1573283712924,0.0,0.0,500,146000,208382.42218646864,62382.42218646864,-0.0149777735249378,Timing,Custom
2012-04-11,107.47228240966795,58.93089294433594,55.24882507324219,107.55772857666015,57.56548110961914,55.5541446685791,0,1,0,0.0,3553.1573283712924,0.0,0.0,0,146000,209390.73413263133,63390.73413263133,0.0048387572021809,Timing,Custom
2012-04-12,108.8765106201172,59.60489273071289,56.08331680297852,107.68391815185548,57.68578323364258,55.616629180908205,1,1,1,0.0,3553.1573283712924,0.0,0.0,0,146000,211785.56141291728,65785.56141291728,0.0114371215622608,Timing,Custom
2012-04-13,107.5821304321289,58.700313568115234,55.39842224121094,107.76625564575195,57.77931747436524,55.65318733215332,0,1,0,0.0,3553.1573283712924,0.0,0.0,0,146000,208571.44933224143,62571.44933224146,-0.0151762568667713,Timing,Custom
2012-04-16,107.51151275634766,58.0440559387207,55.34331512451172,107.84390090942382,57.85636184692383,55.68676216125488,0,1,0,0.0,3553.1573283712924,0.0,0.0,0,146000,206239.6627270587,60239.66272705869,-0.0111797976791558,Timing,Custom
2012-04-17,109.1039810180664,59.22354507446289,56.18564224243164,107.92434020996092,57.94212265014649,55.72119232177735,1,1,1,0.0,3553.1573283712924,0.0,0.0,0,146000,210430.57319345535,64430.57319345538,0.0203205843676296,Timing,Custom
2012-04-18,108.73529815673828,59.07277297973633,55.98883819580078,107.9988117980957,58.02575317382812,55.752313690185545,1,1,1,0.0,3553.1573283712924,0.0,0.0,0,146000,209894.8562201638,63894.85622016381,-0.002545813401359,Timing,Custom
2012-04-19,108.03712463378906,58.40764236450195,55.66607284545898,108.05400909423828,58.09377891540528,55.77447082519532,0,1,0,0.0,3553.1573283712924,0.0,0.0,0,146000,207531.5425003197,61531.54250031969,-0.0112595123215653,Timing,Custom
2012-04-20,108.21752166748048,58.248023986816406,55.75267028808594,108.10656600952149,58.15276885986328,55.79600845336914,1,1,0,0.0,3553.1573283712924,0.0,0.0,0,146000,206964.39329190357,60964.39329190354,-0.0027328337735227,Timing,Custom
2012-04-23,107.30755615234376,57.71590042114258,55.27246856689453,108.13826843261718,58.19314842224121,55.80621757507324,0,0,0,0.0,0.0,0.0,205073.6745449305,0,146000,205073.6745449305,59073.67454493052,-0.0091354784120104,Timing,Custom
2012-04-24,107.71546173095705,57.405521392822266,55.45351028442383,108.19374969482422,58.235111770629885,55.82867042541504,0,0,0,0.0,0.0,0.0,205573.6745449305,500,146500,205573.6745449305,59073.67454493052,0.0024381481489982,Timing,Custom
2012-04-25,109.19025421142578,58.93089294433594,56.27227783203125,108.26310607910156,58.29731254577637,55.85918983459473,1,1,1,941.355416880324,1046.5156606693956,730.6392506752734,0.0,0,146500,205573.6745449305,59073.67454493052,0.0,Timing,Custom
2012-04-26,109.95120239257812,59.2767448425293,56.681636810302734,108.35033660888672,58.36359748840332,55.89946388244629,1,1,1,941.355416880324,1046.5156606693956,730.6392506752734,0.0,0,146500,206951.03040209657,60451.03040209657,0.0067000595295825,Timing,Custom
2012-04-27,110.13166809082033,59.63149642944336,56.81545639038086,108.45101837158204,58.44476821899414,55.94711761474609,1,1,1,941.355416880324,1046.5156606693956,730.6392506752734,0.0,0,146500,207589.9396937648,61089.93969376478,0.0030872486618058,Timing,Custom
2012-04-30,109.72370147705078,59.205810546875,56.52416229248047,108.52026428222656,58.50219711303711,55.97593284606933,1,1,1,941.355416880324,1046.5156606693956,730.6392506752734,0.0,0,146500,206547.58026793675,60047.58026793675,-0.00502124249068,Timing,Custom
2012-05-01,110.4062271118164,59.30337142944336,56.88630676269531,108.59753829956054,58.56511878967285,56.01042304992676,1,1,1,941.355416880324,1046.5156606693956,730.6392506752734,0.0,0,146500,207556.7754272136,61056.77542721358,0.0048860178268256,Timing,Custom
2012-05-02,110.0767593383789,59.47187042236328,56.760345458984375,108.66728530883788,58.62822334289551,56.04286476135254,1,1,1,941.355416880324,1046.5156606693956,730.6392506752734,0.0,0,146500,207330.93371634095,60830.93371634098,-0.0010880960662823,Timing,Custom
2012-05-03,109.23738861083984,58.84221267700195,56.26437759399414,108.72711807250975,58.68386955261231,56.06883567810058,1,1,1,941.355416880324,1046.5156606693956,730.6392506752734,0.0,0,146500,205519.4672545834,59019.46725458341,-0.0087370776241037,Timing,Custom
2012-05-04,107.47228240966795,57.37891006469727,55.32756423950195,108.74227645874024,58.70281295776367,56.06995635986328,0,0,0,0.0,0.0,0.0,201642.03326331716,0,146500,201642.03326331716,55142.033263317135,-0.0188665046823188,Timing,Custom
